Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
525bc1cd520336ff0af7f415e91672a05267b0dc4e8b17aa3bdf553cddc209e3,2022-07,Gwent Police,Gwent Police,,,No location,,,Investigation complete; no suspect identified
8a05b5c2f3387c42a1233417f67f1d0df5eec60a0e09016234f34702f8c881d4,2022-07,Gwent Police,Gwent Police,-2.987214,51.583199,On or near George Street,W01001687,Newport 014D,Investigation complete; no suspect identified
8f17a329fa81bd0d6631608593ccc4f40f095b93be577ce1e993b2c96330e533,2022-07,Gwent Police,Gwent Police,-2.774141,51.588189,On or near Poplar Close,W01001582,Monmouthshire 011D,Investigation complete; no suspect identified
7f268946275ad49c4b919d89d35060e72c171839acf217f70f116d646159f633,2022-07,Gwent Police,Gwent Police,-2.752646,51.594164,On or near Budden Crescent,W01001908,Monmouthshire 010G,Investigation complete; no suspect identified
76a6049a8dd8b44e95239ddf032f5c2dc67804563bf4fe142b16dc21bafa50a0,2022-07,Gwent Police,Gwent Police,-2.999744,51.593793,On or near Queen's Croft,W01001601,Newport 006A,Investigation complete; no suspect identified
652604cb991525e1a64a69d0dda3f4356db95b5dfc4683bb87a03c42865cdf64,2022-07,Gwent Police,Gwent Police,-2.993437,51.586591,On or near ,W01001687,Newport 014D,Investigation complete; no suspect identified
127e21614da9548d5ddb445adbf9f711e7c350cf13a3aaaf33e94b05ac55ee1b,2022-07,Gwent Police,Gwent Police,-3.264888,51.789462,On or near ,W01001474,Blaenau Gwent 003C,Investigation complete; no suspect identified
bb2c8c84974701ef92858b8341d23ab24d7031ac78ef2e013d4d975c7ba5e2bc,2022-07,Gwent Police,Gwent Police,-2.955484,51.582860,On or near Royston Crescent,W01001645,Newport 015D,Investigation complete; no suspect identified
660304c42d8aa69e5d053c9aa69aea34ca79a37d65329dffc5228dbbb835cd26,2022-07,Gwent Police,Gwent Police,-2.975186,51.618646,On or near Oxford Close,W01001627,Newport 001E,Investigation complete; no suspect identified
5d61a244c70f916ece307ed4b03825fab1b7f87ce8c29de1055e61e8bb910f91,2022-07,Gwent Police,Gwent Police,-3.070186,51.593478,On or near Tulip Walk,W01001670,Newport 009B,Investigation complete; no suspect identified
44a6baa404dfea0003df4714fa6c047f7e767701c4e925b97f56bc559db48494,2022-07,Gwent Police,Gwent Police,-3.211517,51.589640,On or near ,W01001372,Caerphilly 022B,Investigation complete; no suspect identified
ceeba2959e64b2cf2c9f5d60022642d6b152559386d081ed1c69dcf0e3c82d6f,2022-07,Gwent Police,Gwent Police,-2.990628,51.591488,On or near ,W01001676,Newport 007B,Investigation complete; no suspect identified
bdc21e386063888fd4fd6ac2205ce23747dfa68c88eb30da863b3e6232b6ccd0,2022-07,Gwent Police,Gwent Police,-3.001125,51.648684,On or near Twm Barlwm View,W01001507,Torfaen 008D,Investigation complete; no suspect identified
98caf9cc16ba1e8e4bc7766132e8eed38413ac3bce1c5fddf43dd2d4d40e2d13,2022-07,Gwent Police,Gwent Police,-3.256285,51.783129,On or near North Avenue,W01001480,Blaenau Gwent 003E,Investigation complete; no suspect identified
c703bd3f98576887ab280c03dff9c2bd822fcbe6d607e584e33023ac1aefb2f3,2022-07,Gwent Police,Gwent Police,-3.080536,51.543560,On or near ,W01001657,Newport 020C,Investigation complete; no suspect identified
ef6dbc9a68eecabed7f5d7d1b305fde24d8f6395163990907ff2e2e5bf074e70,2022-07,Gwent Police,Gwent Police,-3.229441,51.689909,On or near Capel Street,W01001338,Caerphilly 004C,Investigation complete; no suspect identified
0249e51105c57302523b6b753ce655cf9e25737c6756f95a4962ea73381c957f,2022-07,Gwent Police,Gwent Police,-2.946741,51.599673,On or near Old Hill Crescent,W01001625,Newport 001C,Investigation complete; no suspect identified
bd322d723935f667cf6411190a58379af475d6fd30b78a884ffda8c837f63dd0,2022-07,Gwent Police,Gwent Police,-3.092451,51.606284,On or near Foundry Road,W01001409,Caerphilly 016C,Investigation complete; no suspect identified
2d808a1a1a0af2825ccccec58150daa728082b31851440ced9b38c0c615980fc,2022-07,Gwent Police,Gwent Police,-2.979764,51.589754,On or near Probert Place,W01001692,Newport 011E,Investigation complete; no suspect identified
40387c4f7067c44e6da83a3a306b64102e42999e52823b57363ff76e2f19519e,2022-07,Gwent Police,Gwent Police,-2.982569,51.597355,On or near York Road,W01001675,Newport 007A,Investigation complete; no suspect identified
abdabe9dc8f61ba32d78cb00b0f67b7d6fc96016ef86a917eee4d5c82d15b56b,2022-07,Gwent Police,Gwent Police,-3.044794,51.650777,On or near Archer Road,W01001501,Torfaen 009A,Investigation complete; no suspect identified
7f7b63908d7c0212e213d6333a491536446f6e7129dbcfcfcadeeb0fb1223522,2022-07,Gwent Police,Gwent Police,-3.218354,51.573807,On or near Windsor Street,W01001424,Caerphilly 024C,Investigation complete; no suspect identified
5461b1a6855d6883e4d4a5b25fef7d6f74fac5b849d341f131212116b6ade6c8,2022-07,Gwent Police,Gwent Police,-2.735179,51.598689,On or near Crick Road,W01001578,Monmouthshire 009C,Investigation complete; no suspect identified
3d8da227f3ea57de237af05233d7851236db740ce8ea0e23b672549dac0fb71c,2022-07,Gwent Police,Gwent Police,-3.249876,51.782532,On or near Stryd Siarl,W01001481,Blaenau Gwent 006E,Investigation complete; no suspect identified
e96a5136b0030986defa2835de9fea4864e23a7ff8721222c35f1ca245e97168,2022-07,Gwent Police,Gwent Police,-3.240959,51.767170,On or near ,W01001481,Blaenau Gwent 006E,Investigation complete; no suspect identified
aab57afce4d79a4196daa77e1d5785d17817cb7b17657f7a2f84c64f015b2ba6,2022-07,Gwent Police,Gwent Police,-3.009269,51.615130,On or near Chapman Close,W01001652,Newport 002B,Investigation complete; no suspect identified
d5a64210ffc421d5980fc0cddbf255970124e5f4233cc8ad6834e0c5c5ea89fd,2022-07,Gwent Police,Gwent Police,-3.284897,51.652225,On or near Church Lane,W01001378,Caerphilly 013B,Investigation complete; no suspect identified
73ef72a5d128b922d606a735dc6d68ac70b10d397ae0683bde8e2a8282205a93,2022-07,Gwent Police,Gwent Police,-3.251723,51.775409,On or near Western Crescent,W01001479,Blaenau Gwent 006D,Investigation complete; no suspect identified
75b5972feebaa414ff4eaf296f67795179a062545ed6aec016de59871d4e7efb,2022-07,Gwent Police,Gwent Police,-3.231209,51.603597,On or near Oak Terrace,W01001367,Caerphilly 019B,Investigation complete; no suspect identified
db1762e43984ea392b3d2729a7ee9d946ee05d708b81cf61caa5f6e83b422c34,2022-07,Gwent Police,Gwent Police,-2.984735,51.592032,On or near Camelot Place,W01001692,Newport 011E,Investigation complete; no suspect identified
99e331d4151a6c14d6ab6e68b777a1aeff37a24732d61ab0c214ebd7db2b0559,2022-07,Gwent Police,Gwent Police,-2.963236,51.584325,On or near Somerton Road,W01001642,Newport 013A,Investigation complete; no suspect identified
56d3e812b7e32a15ad2ce874630b72fc54684686f2ef5a4a722cf7edc312a7f5,2022-07,Gwent Police,Gwent Police,-2.994757,51.582273,On or near Keynsham Avenue,W01001687,Newport 014D,Investigation complete; no suspect identified
faed850c1fed2882fc71a59a84cfa2442347185fbe192ec40baf8c41f09b96ea,2022-07,Gwent Police,Gwent Police,-3.005180,51.572563,On or near Clos Lady Margaret Hall,W01001660,Newport 018B,Investigation complete; no suspect identified
a30771f8ea4acef6fdf28f72151fbd865310fd2029cedc5f772093634337867c,2022-07,Gwent Police,Gwent Police,-3.018332,51.579975,On or near Burnfort Road,W01001631,Newport 017C,Investigation complete; no suspect identified
6340dde6c88798b86d3f0444e99f2b273649c8fbee2cd470ec5dd2fdc50d43c2,2022-07,Gwent Police,Gwent Police,-3.209354,51.671199,On or near Marianwen Street,W01001352,Caerphilly 007A,Investigation complete; no suspect identified
5348e56a55230dc35e5739b7ee9830e8a908a847aff13c6be44975c08eeb947d,2022-07,Gwent Police,Gwent Police,-3.007993,51.613603,On or near Curie Close,W01001652,Newport 002B,Investigation complete; no suspect identified
0397fb0d59d025ce21b3cdc2d1289ed8928b031b665489ae423eeb473d47d3fb,2022-07,Gwent Police,Gwent Police,-3.221085,51.572852,On or near Pentrebane Street,W01001424,Caerphilly 024C,Investigation complete; no suspect identified
79963b339656f122c52eb3da9dd41eb5777306d7c3f958bcf414a3dd0bcface1,2022-07,Gwent Police,Gwent Police,-3.153787,51.764165,On or near East Pen-Twyn,W01001444,Blaenau Gwent 005B,Investigation complete; no suspect identified
c5900dda318f656c07c54a34c7f09a928936ba1049b1b3dfc482e4d178843f6c,2022-07,Gwent Police,Gwent Police,-2.995911,51.586840,On or near ,W01001687,Newport 014D,Investigation complete; no suspect identified
68ff615dae4eaa4f62dd5f90edccb55b49b6fa7384a944a5a820863fbf777fed,2022-07,Gwent Police,Gwent Police,-2.712358,51.592554,On or near Black Rock Road,W01001578,Monmouthshire 009C,Investigation complete; no suspect identified
87b8c8729e73bbb63a8efae534b785f3fb1a1adb71010e5f46f53db266098ace,2022-07,Gwent Police,Gwent Police,-2.946111,51.574214,On or near Queensway Meadows,W01001646,Newport 015E,Investigation complete; no suspect identified
786cd91af98553737a74a569b28de1fbe35cd8deac2ab5dde1791250d669622f,2022-07,Gwent Police,Gwent Police,-3.129535,51.698780,On or near High Street,W01001466,Blaenau Gwent 009C,Investigation complete; no suspect identified
aebb3041fb4fa4179a7c917920b8b4667de405f9de3eb36a764f810cca496676,2022-07,Gwent Police,Gwent Police,-3.231862,51.689569,On or near South Street,W01001338,Caerphilly 004C,Investigation complete; no suspect identified
a33a22a40f03f4c1543e8e1037a2c7f14705d05d0780fdc875bd66daa941db5a,2022-07,Gwent Police,Gwent Police,-3.266936,51.790729,On or near Maes Morgan,W01001474,Blaenau Gwent 003C,Investigation complete; no suspect identified
d18a48caf0c8f7a79468370ac52f9e660702cd16543162d53fdcdadc66525697,2022-07,Gwent Police,Gwent Police,-3.049706,51.658789,On or near Tern Court,W01001536,Torfaen 009C,Investigation complete; no suspect identified
85eb3b73cb65b530dd2877452d0a4c6d055805bec5955aba48ffe61fcadafa68,2022-07,Gwent Police,Gwent Police,-3.015033,51.569241,On or near Old Cardiff Road,W01001634,Newport 019B,Investigation complete; no suspect identified
649618582bdbc403649636e03ce285f90647703c15ccbcdbb2ce7cd394d8c3e4,2022-07,Gwent Police,Gwent Police,-3.217192,51.780636,On or near St Teilo's Close,W01001457,Blaenau Gwent 004D,Investigation complete; no suspect identified
7420c60f2d33e87aad7687fa7e0271acd01991ff2495fac1b90f133a29ae7d2b,2022-07,Gwent Police,Gwent Police,-2.674541,51.634705,On or near St Andrews Avenue,W01001559,Monmouthshire 008A,Investigation complete; no suspect identified
6b260670e98f4cb6f3aa36b2ef44eec2a1288f7917c3f21c0469560ec2bc40b2,2022-07,Gwent Police,Gwent Police,-3.266585,51.595281,On or near Thomas Street,W01001330,Caerphilly 018A,Investigation complete; no suspect identified
182592b4bf699ad337f75220df830e3caa35c9c53650ffef30678a3352847d53,2022-07,Gwent Police,Gwent Police,-3.223220,51.800903,On or near Summerfield Road,W01001471,Blaenau Gwent 001E,Investigation complete; no suspect identified
389210585cda65125febca8061badeecf1f3b28584d9afce663d59f4481e1e2e,2022-07,Gwent Police,Gwent Police,-3.202119,51.797084,On or near Heol Siloam,W01001440,Blaenau Gwent 001A,Investigation complete; no suspect identified
191c0926cc5be5f22ca09d860e54710eeafa7ab07d94c98d4eb298abe61d4390,2022-07,Gwent Police,Gwent Police,-3.020931,51.646338,On or near Victoria Street,W01001506,Torfaen 010A,Investigation complete; no suspect identified
76239618ab60d5bb8d57de4f3add49c3f95ba25a9c98e126549c9a2114c368c8,2022-07,Gwent Police,Gwent Police,-3.175545,51.795680,On or near Blaina Road,W01001448,Blaenau Gwent 002C,Investigation complete; no suspect identified
4d5fc2051c1170044e3d1c4ca4900c1072c2078f22d53d7433fcae978fa21b15,2022-07,Gwent Police,Gwent Police,-3.241091,51.724944,On or near Croft Street,W01001386,Caerphilly 002E,Investigation complete; no suspect identified
b0f9098dc5478027f3646ccbfa2d45321bf3625732d1abfc987a36f97f67a96e,2022-07,Gwent Police,Gwent Police,-3.127318,51.723088,On or near Bryn-Gwyn Road,W01001477,Blaenau Gwent 009E,Investigation complete; no suspect identified
5bc1ccd5d17ec64e232d2607fa113cab301d5ccebca022ffa04f73ce7ec0d3cd,2022-07,Gwent Police,Gwent Police,-3.041516,51.640178,On or near Stevelee,W01001492,Torfaen 012A,Investigation complete; no suspect identified
4cf2ea10f314a5bee0c782785bdb553f4475ea565400baa7edf3bd6bd1df485f,2022-07,Gwent Police,Gwent Police,-3.206037,51.665029,On or near Maes Y Coed,W01001348,Caerphilly 009A,Investigation complete; no suspect identified
33508ba0179ccaa7cf84f0cd4df19f009d68294511e7ce473df129ac0f4b37b4,2022-07,Gwent Police,Gwent Police,-3.299186,51.740860,On or near Railway Terrace,W01001361,Caerphilly 002B,Investigation complete; no suspect identified
9e378647849a2e7d93eb7aa172532f7313b94b613c2357fbdc65d083e4f0c60b,2022-07,Gwent Police,Gwent Police,-3.049706,51.658789,On or near Tern Court,W01001536,Torfaen 009C,Investigation complete; no suspect identified
4b56b850a8d3f6d1a0d3b999a2d2a6d2599aae70080e2b8372136d833af34666,2022-07,Gwent Police,Gwent Police,-3.126594,51.503239,On or near Downton Rise,W01001863,Cardiff 022A,Investigation complete; no suspect identified
2f94c28d50f6c9b6346fab20f7859a675043c4e51173415101af63b9309511de,2022-07,Gwent Police,Gwent Police,-2.994616,51.581114,On or near Clytha Square,W01001687,Newport 014D,Investigation complete; no suspect identified
bb33306dca8de6c60c1d6cd2adcfb77b5b78e3dd430170d067c5f73327ed6b16,2022-07,Gwent Police,Gwent Police,-3.143501,51.667318,On or near Greenfield Avenue,W01001382,Caerphilly 010C,Investigation complete; no suspect identified
e11bf56e889694bdc00283c9bea85a4f65d296118d17f9e6d89714cf8cac5a4e,2022-07,Gwent Police,Gwent Police,-3.007993,51.613603,On or near Curie Close,W01001652,Newport 002B,Investigation complete; no suspect identified
dd27ee4687cab0617690ecf417cec3447e6274642c4bae8068f823db54deed72,2022-07,Gwent Police,Gwent Police,-3.023974,51.561979,On or near Duffryn Drive,W01001689,Newport 019D,Investigation complete; no suspect identified
1ad9e99060ab3122e5fe28916486daf5dc2b2bc7ce18db93a6e4ba47033f565e,2022-07,Gwent Police,Gwent Police,-2.990532,51.588405,On or near Baroque Court,W01001693,Newport 013E,Investigation complete; no suspect identified
f41b6508da8b2825eacfe66a84bb71d2a5b5066d6aac0d1f457a18fb8c2cf6ee,2022-07,Gwent Police,Gwent Police,-2.997015,51.588512,On or near Griffin Street,W01001685,Newport 014B,Investigation complete; no suspect identified
ca5ae60141efc42d9fe356b3ea62d36aa4752c40feee8f63cfaf1876aa934064,2022-07,Gwent Police,Gwent Police,-2.999660,51.587320,On or near Caxton Place,W01001685,Newport 014B,Investigation complete; no suspect identified
24b6844ba639367043a4f31295d801e8dbc2a1dffaad67f2fa9091ff9f992c8b,2022-07,Gwent Police,Gwent Police,-3.021792,51.557943,On or near Tredegar House Drive,W01001689,Newport 019D,Investigation complete; no suspect identified
741e1ca26a0217de0b734d3c82feaeaf9e382b4b3b0e754c55c49b4e809faf88,2022-07,Gwent Police,Gwent Police,-2.993437,51.586591,On or near ,W01001687,Newport 014D,Investigation complete; no suspect identified
41c9c44713a9f46c747b7c6eb4c49d9652a0caadf8e2d75b889dc5a848950c41,2022-07,Gwent Police,Gwent Police,-3.286919,51.765875,On or near Rowan Place,W01001428,Caerphilly 001E,Investigation complete; no suspect identified
98428e83b0867a7cd9caacdd124ef618a44aec97dd56250f867420810df13b55,2022-07,Gwent Police,Gwent Police,-3.243001,51.721219,On or near George Street,W01001384,Caerphilly 002C,Investigation complete; no suspect identified
74f7721ceacc2f89e1c3da04151703805a11eee6c1b3ef2e4f2cb82cd19b0aad,2022-07,Gwent Police,Gwent Police,-2.731598,51.812121,On or near Ffordd Cornwallis,W01001553,Monmouthshire 004B,Investigation complete; no suspect identified
ec44576ff6627002173d364e52eed20a455f81e2f688b288592cc008e3ad9a76,2022-07,Gwent Police,Gwent Police,-3.017805,51.668727,On or near Heol Yr Glyn,W01001520,Torfaen 007B,Investigation complete; no suspect identified
02fab18bf57a0c0339eb4cdbcec0ee06f837ba9f96743aa3937fb613135ef709,2022-07,Gwent Police,Gwent Police,-3.012313,51.668172,On or near Danygraig,W01001494,Torfaen 008B,Investigation complete; no suspect identified
775c1c19c4ab8c5a96e42d5cda9c5a082147b7fa44e4b7ae123515c4f45c5a93,2022-07,Gwent Police,Gwent Police,-3.225215,51.693622,On or near Heol Ysgol Newydd,W01001326,Caerphilly 003B,Investigation complete; no suspect identified
ea5d65692b3c52a461a3b2fdb8f1d065d79d02c5c74b6bec182b2c5eb2f495af,2022-07,Gwent Police,Gwent Police,-3.029473,51.606745,On or near Crouch Close,W01001620,Newport 003D,Investigation complete; no suspect identified
5f7cc2279c7fcf97c59edd419084a5e6ec429ff8bf77d5da771479fcb87ca37d,2022-07,Gwent Police,Gwent Police,-3.017755,51.606479,On or near Heol Senni,W01001620,Newport 003D,Investigation complete; no suspect identified
2afe3089e6d7f9e11e8da3ec3edb2a3914f2a0b181b5e28d3d3462c4cffac334,2022-07,Gwent Police,Gwent Police,-2.998701,51.613377,On or near Pilton Vale,W01001653,Newport 002C,Investigation complete; no suspect identified
00fc60c6892a1e82cc3f898095f2d46b3923a366517a81f9a1af3ea6f8e9a4c2,2022-07,Gwent Police,Gwent Police,-3.230724,51.687063,On or near Wood Street Lane,W01001337,Caerphilly 004B,Investigation complete; no suspect identified
1421d6c0059054861a14ab1f3f4cdc0c54b962aa065cc22a975a6537f5c90d12,2022-07,Gwent Police,Gwent Police,-3.131339,51.649246,On or near Llan-Fach Road,W01001327,Caerphilly 014A,Investigation complete; no suspect identified
f5c58afc4e879b0616d0d57cdd9511ce16f140cb2fd06e7754bddcd54a5a2f91,2022-07,Gwent Police,Gwent Police,-2.980018,51.598887,On or near St Julian's Avenue,W01001680,Newport 007E,Investigation complete; no suspect identified
fdf5c7dc817a97b28696433f60d276c5d24063af0320646af5479dfd217bbc0c,2022-07,Gwent Police,Gwent Police,-3.035295,51.644333,On or near Waun Road,W01001532,Torfaen 010E,Investigation complete; no suspect identified
144876395fe5db958bbc23c2806e3b6f2b47a3a374a2eb827d8d1d81014b9edd,2022-07,Gwent Police,Gwent Police,-3.240959,51.767170,On or near ,W01001481,Blaenau Gwent 006E,Investigation complete; no suspect identified
fd237f9a39932d24fe900c981881ba12d0cc664501d05872d35fcbf292fca75f,2022-07,Gwent Police,Gwent Police,-3.059293,51.580746,On or near Grovenor Road,W01001638,Newport 016C,Investigation complete; no suspect identified
de85bf19afe3c73e68b54f59e6d02a67fe87f67d1afe43c63bf33204cb9f804d,2022-07,Gwent Police,Gwent Police,-2.961163,51.580458,On or near Reene Court,W01001648,Newport 015G,Investigation complete; no suspect identified
30c3037052a43653ec60c4cee87f6695a3cb2b91dc4c604b9c522e05869cca22,2022-07,Gwent Police,Gwent Police,-3.289184,51.768035,On or near Upper High Street,W01001428,Caerphilly 001E,Investigation complete; no suspect identified
cbac254f529a06da0fe91a21bf9b70bf55765fd3fffe1341d060c694317c4cfe,2022-07,Gwent Police,Gwent Police,-2.931284,51.599994,On or near The Coldra,W01001663,Newport 008C,Investigation complete; no suspect identified
f1dbf773fa31dee4c77f572fc3736d7dfc3f4b5da11fd853a4d2ce2b3c813a32,2022-07,Gwent Police,Gwent Police,-3.249876,51.782532,On or near Stryd Siarl,W01001481,Blaenau Gwent 006E,Investigation complete; no suspect identified
324edf8e591a8fa25454d02dc86b6756ea775b2991b256931178249d28b8da38,2022-07,Gwent Police,Gwent Police,-2.991621,51.584727,On or near Emlyn Street,W01001687,Newport 014D,Investigation complete; no suspect identified
