Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
4c4c8336ab499d0c722372240d7ae8fabe6f5fad64d8ac2a9d4660cc9eef1cb8,2022-08,Gwent Police,Gwent Police,-3.168802,51.787250,On or near ,W01001467,Blaenau Gwent 005D,Unable to prosecute suspect
d3c04dbe9afdb560a2355bcde8ab5b671a9ba3284db12eb1737fe41ae0ce3430,2022-08,Gwent Police,Gwent Police,-3.236452,51.632891,On or near Ynys Glyd Street,W01001434,Caerphilly 013F,Unable to prosecute suspect
a1a199f18366ce74ee7f2eacc151afc6942565faec5cd9ddbeeefa3e0e1aa1cd,2022-08,Gwent Police,Gwent Police,-3.010483,51.569658,On or near Bideford Road,W01001633,Newport 019A,Suspect charged
8ef661a9849a900ea61790afaea86a89ed84b116c57012eaaea88fc1e28e5998,2022-08,Gwent Police,Gwent Police,-3.182329,51.740701,On or near Mill Terrace,W01001451,Blaenau Gwent 007B,Unable to prosecute suspect
f6583b3bf37aa881e3d0fa224c70e9e24a547bb018a02074e30a3966f7ef13fb,2022-08,Gwent Police,Gwent Police,-2.965396,51.601095,On or near Augustus John Close,W01001614,Newport 005A,Unable to prosecute suspect
445f5ee174db84785b357dd954ae7be889de3c26b29dd063166d846986673af0,2022-08,Gwent Police,Gwent Police,-3.014448,51.823768,On or near ,W01001580,Monmouthshire 002E,Unable to prosecute suspect
c31a17ea6ece50e6d540905831b92dad8d3cf3457335b8cb6d1fad08f3256d65,2022-08,Gwent Police,Gwent Police,-3.033993,51.712176,On or near St Cadoc's Road,W01001525,Torfaen 003A,Unable to prosecute suspect
57715c92e9a4be2bf2f3b157a0d6b3407389aaefc160402336ba34dfdaf41ed6,2022-08,Gwent Police,Gwent Police,-3.212619,51.663496,On or near Clos Gronw,W01001388,Caerphilly 007D,Unable to prosecute suspect
001b90cb4e1bfd654516899825df6de28f50e791846676263e338b3b9208c342,2022-08,Gwent Police,Gwent Police,-3.021161,51.655255,On or near ,W01001506,Torfaen 010A,Unable to prosecute suspect
ebcffcc4276e9e9aa69893ac6f5759edc0bf6f50c8ce70b2b103c3b3001bb6b8,2022-08,Gwent Police,Gwent Police,-3.194598,51.666594,On or near ,W01001350,Caerphilly 009C,Unable to prosecute suspect
a83fa72786766ce55aca6c75cb8e6ba4e83c27c69475e1543bf554f23ab58b64,2022-08,Gwent Police,Gwent Police,-3.217009,51.666553,On or near Fair View,W01001388,Caerphilly 007D,Suspect charged
a91c16ba98f4af170f8b86b403d6d2c0d07fbbad9de678d3b1bf857559776647,2022-08,Gwent Police,Gwent Police,-3.207558,51.781913,On or near Aynho Place,W01001456,Blaenau Gwent 004C,Unable to prosecute suspect
1fc8f023665b078d178ef26f5d87d8a055f1745a6b13beccdc97c9ccb27abcf0,2022-08,Gwent Police,Gwent Police,-2.717165,51.583407,On or near Ffordd Gafl,W01001578,Monmouthshire 009C,Unable to prosecute suspect
137aa7af654f1f177cc886316b0be005e1d3d240c47029963f4411edec7e8004,2022-08,Gwent Police,Gwent Police,-3.197173,51.794850,On or near Heol Gwyn Lliw,W01001440,Blaenau Gwent 001A,Unable to prosecute suspect
00324b5bbf6ad7647921ecbfc9b6eaba7dc58e7c5d9e47a312080ba1ccc3ff00,2022-08,Gwent Police,Gwent Police,-3.197173,51.794850,On or near Heol Gwyn Lliw,W01001440,Blaenau Gwent 001A,Unable to prosecute suspect
a17707ea13eb2e6547fbd7246c684465ecf2b47b599de139476cdb2e669bf73c,2022-08,Gwent Police,Gwent Police,-3.149265,51.741901,On or near Rose Heyworth Road,W01001453,Blaenau Gwent 008D,Unable to prosecute suspect
952a3990a7c0dcfced95ced08ba2c01db122348103091c7cc0067229038c732f,2022-08,Gwent Police,Gwent Police,-3.036815,51.662150,On or near The Rise,W01001539,Torfaen 009E,Unable to prosecute suspect
57ae4b90d1f679d1877128ea69923c09831948a320376651f641c140b095c7ce,2022-08,Gwent Police,Gwent Police,-3.179368,51.735453,On or near Stewart Street,W01001451,Blaenau Gwent 007B,Unable to prosecute suspect
be51ee1a4753e60db4aad65372abf7efe0eff7a520bde89f645a251e0a774250,2022-08,Gwent Police,Gwent Police,-3.179842,51.799206,On or near King Street,W01001449,Blaenau Gwent 002D,Unable to prosecute suspect
1d251147f2eb5254957bb98ac2a2307081fe562bb4486aa9499389c57b330260,2022-08,Gwent Police,Gwent Police,-3.240087,51.784011,On or near Green Meadow,W01001473,Blaenau Gwent 003B,Unable to prosecute suspect
939ab42a72c376408e0fb3815c2c03a05ea7336b8c82e569afbcee150492232b,2022-08,Gwent Police,Gwent Police,-3.207390,51.777640,On or near ,W01001460,Blaenau Gwent 007E,Unable to prosecute suspect
316de8ae0dad66b591ca2bab960b54f78ae9387bd4f29241d89036b1e70b5cb4,2022-08,Gwent Police,Gwent Police,-3.032092,51.706259,On or near Folly View,W01001525,Torfaen 003A,Unable to prosecute suspect
c02961b4c534be3a29c62c89da7b37b13d622276cb247b7d309c6c46a313225d,2022-08,Gwent Police,Gwent Police,-3.237824,51.771231,On or near Georgetown Hill,W01001463,Blaenau Gwent 006B,Unable to prosecute suspect
40cd47a69fd320856994be3119e769c3a42f09a85fa418a415145ced015fdd0e,2022-08,Gwent Police,Gwent Police,-3.226746,51.688706,On or near ,W01001338,Caerphilly 004C,Unable to prosecute suspect
aab77aaa8dbed07c5914b086530d7cd2a112d43cd6ff913c33ae80f4d74ee0ab,2022-08,Gwent Police,Gwent Police,-3.214747,51.667403,On or near Borfa Place,W01001353,Caerphilly 007B,Unable to prosecute suspect
cda4ef12fa078caa316bffca728c14a9ec94a237a921dac7e88dc3eda41cd8e4,2022-08,Gwent Police,Gwent Police,-3.084167,51.781453,On or near ,W01001487,Torfaen 001A,Unable to prosecute suspect
18778efd91f41e568561b7061bf24cd9218180136eb3fa67634257f4290a6752,2022-08,Gwent Police,Gwent Police,-3.196073,51.664969,On or near ,W01001350,Caerphilly 009C,Unable to prosecute suspect
ebfa1bb8189762d4ae498aedd319ec55c56853644a0f61c18e8b81588551cf61,2022-08,Gwent Police,Gwent Police,-2.993675,51.600130,On or near The Turnstiles,W01001683,Newport 006D,Unable to prosecute suspect
e831d7fa6c16af48873592ed64dda0559282fc765b27e4aa100670c96e75ca64,2022-08,Gwent Police,Gwent Police,-3.194598,51.666594,On or near ,W01001350,Caerphilly 009C,Unable to prosecute suspect
324de808d186b3fbcef044d3ba74ee7a952a5a360ecb472a95998970018ffcd6,2022-08,Gwent Police,Gwent Police,-2.687706,51.647243,On or near The Cloisters,W01001585,Monmouthshire 007C,Unable to prosecute suspect
cb2d04a0530a1fe7980b5b8c27947b0d2383336a6d9c151f6adddff29d464b62,2022-08,Gwent Police,Gwent Police,-2.985016,51.598342,On or near Margaret Avenue,W01001680,Newport 007E,Unable to prosecute suspect
1fd23537deb93534edb7178d775754d71968be3e331b3b9138bafcb00d2d2a1c,2022-08,Gwent Police,Gwent Police,-3.136920,51.731870,On or near Diamond Jubilee Terrace,W01001435,Blaenau Gwent 008A,Unable to prosecute suspect
02703c61095244b3236aa74806474e7d4f9541b64989a59d7da1b18c73d7e275,2022-08,Gwent Police,Gwent Police,-3.199993,51.586719,On or near Darren Close,W01001420,Caerphilly 022D,Unable to prosecute suspect
09bc631f9f77a70ff2133c87c69a595e7e07eaebc40e56b38a9ecdaa496421d9,2022-08,Gwent Police,Gwent Police,-3.223320,51.779934,On or near Wordsworth Close,W01001457,Blaenau Gwent 004D,Unable to prosecute suspect
a2f1ae55f3b4bc70c282609383bae3445ed6ce08d2bea7f0a840897251769cd7,2022-08,Gwent Police,Gwent Police,-2.997383,51.582223,On or near Vicarage Hill,W01001686,Newport 014C,Unable to prosecute suspect
885a4d87675290cbd3a6191fa9932f2f34ccfa68304f771aaa5d8db7b27c58ce,2022-08,Gwent Police,Gwent Police,-2.999043,51.600004,On or near Spring Street,W01001683,Newport 006D,Unable to prosecute suspect
ba76f873437c4fe55adc79811eb0a61937d6d662cfca9d17171db9d0f43105c4,2022-08,Gwent Police,Gwent Police,-3.238661,51.684264,On or near Park View,W01001339,Caerphilly 004D,Unable to prosecute suspect
a940e8ac76a448709e94b050e582d86efcf206c6e176e2dddc52ee0760ed149c,2022-08,Gwent Police,Gwent Police,-3.215064,51.785576,On or near Clos Trehelyg,W01001458,Blaenau Gwent 004E,Suspect charged
005a89eb3431a028219ce0fdfcbef69f800263570618951d64a8ff346877f011,2022-08,Gwent Police,Gwent Police,-3.133600,51.739814,On or near Tillery Road,W01001454,Blaenau Gwent 008E,Suspect charged
044188ceeccbf4ec8318b751fa28a0599c87cef7c7d455aaf218899bcd0218f2,2022-08,Gwent Police,Gwent Police,-2.675622,51.629699,On or near Pembroke Road,W01001584,Monmouthshire 008B,Unable to prosecute suspect
29444b5a74915fe7cabf0a5f49e60252a4aad854b7186528f282712ff48d14e4,2022-08,Gwent Police,Gwent Police,-2.990628,51.591488,On or near ,W01001676,Newport 007B,Suspect charged
7dc12ce318f996faea849ccd54730a2ef4b9eeb47954bd1d45a247e3bfeedac2,2022-08,Gwent Police,Gwent Police,-3.203387,51.663771,On or near Cae Collen,W01001349,Caerphilly 009B,Unable to prosecute suspect
de5d0c2079068aee25203eb22891cec4cc28c060d2a5ed260ade811b12b1e3a3,2022-08,Gwent Police,Gwent Police,-2.936262,51.585074,On or near Hartridge Farm Road,W01001668,Newport 010D,Unable to prosecute suspect
3511a774a9f9ad6ec914d4e8d3f4f033eea369ace4e4dcebc06469673147d85a,2022-08,Gwent Police,Gwent Police,-3.235657,51.639778,On or near Commercial Street,W01001433,Caerphilly 013E,Unable to prosecute suspect
f3f1ebcd04f9d0a3333145148ff90b69e1d6827d763b6ba392dfbd452823190c,2022-08,Gwent Police,Gwent Police,-3.208066,51.772197,On or near Saron Place,W01001461,Blaenau Gwent 007F,Unable to prosecute suspect
9468deb72a03823bac1d6a286f2ffd905cbc8147e2a8f02ca757870cda6b458b,2022-08,Gwent Police,Gwent Police,-2.969440,51.584220,On or near Ludlow Close,W01001643,Newport 013B,Unable to prosecute suspect
a5e57c04a8b8c994d71de571ce32608f303e519191e28955bef755b7dff864c3,2022-08,Gwent Police,Gwent Police,-2.969440,51.584220,On or near Ludlow Close,W01001643,Newport 013B,Unable to prosecute suspect
e9133bb28d3584179db1e657b8c31c215d0bbd6d00b8c854c9a1b65117ad1bdf,2022-08,Gwent Police,Gwent Police,-3.002993,51.589243,On or near Serpentine Road,W01001603,Newport 012C,Unable to prosecute suspect
04b7b559e98852a6863124b158517ee9ad30008aa84b8e1a5f8ae717fa8acae4,2022-08,Gwent Police,Gwent Police,-3.023574,51.653931,On or near ,W01001506,Torfaen 010A,Unable to prosecute suspect
fbb084df14d78b4eeac706e2d21a9078738852aa99bdaa9778676f69cac87a97,2022-08,Gwent Police,Gwent Police,-2.948130,51.594986,On or near Cotswold Way,W01001665,Newport 008D,Unable to prosecute suspect
65415345b93ac2048518da3c455ddf819071c3b2372ccc5ab4e6d3742a8f5353,2022-08,Gwent Police,Gwent Police,-3.254400,51.662823,On or near Gaer Place,W01001414,Caerphilly 008A,Unable to prosecute suspect
e8fd900ecbefdfff4b9b11a84aa8e8a311dba9bfdb3f0a138b2223fe6c8b313b,2022-08,Gwent Police,Gwent Police,-3.007260,51.838477,On or near Heol Poplys,W01001571,Monmouthshire 001D,Unable to prosecute suspect
507c232b12a9133ca99d0092b0fa1de8bcd2244da1d7581631957af15b0230f4,2022-08,Gwent Police,Gwent Police,-3.269611,51.601794,On or near Bryn Aber,W01001333,Caerphilly 018D,Unable to prosecute suspect
c022d8c9d149339a3c1f88d71dae878e1909dfc84f2432f87d10a35742dded8d,2022-08,Gwent Police,Gwent Police,-3.000557,51.584165,On or near St Woolos Road,W01001685,Newport 014B,Suspect charged
9a2ca56cfbdfbff5cc85cd3beb7b3f8b84381aa0c741de41f8221310debdf16c,2022-08,Gwent Police,Gwent Police,-3.276851,51.646747,On or near Mountain Way,W01001377,Caerphilly 013A,Unable to prosecute suspect
2007f113a0706f691c7b882b5bfac66e004879082c8a3369c672e02ee0b9de2b,2022-08,Gwent Police,Gwent Police,-3.208586,51.577675,On or near Buxton Court,W01001422,Caerphilly 022F,Suspect charged
a27875d46dc4c3061e1777a18d3c7b6462fd784c8be7f409b51a53a71f708b91,2022-08,Gwent Police,Gwent Police,-3.227749,51.569015,On or near Watford Rise,W01001426,Caerphilly 024E,Unable to prosecute suspect
f0f109d9bb650288297820b2a61fae8ec8260fac196af28c302544433a922b7a,2022-08,Gwent Police,Gwent Police,-3.041055,51.588480,On or near Highcross Road,W01001674,Newport 009E,Suspect charged
54ee1bbe7640336f20abec1196d9d476182617f0a8558e6b66f7b952c2e0241c,2022-08,Gwent Police,Gwent Police,-2.997055,51.587010,On or near Waters Lane,W01001687,Newport 014D,Unable to prosecute suspect
8163324df01d00adcd57ea8163e5a9b872f406af2f29a00244d1c7c161bc9577,2022-08,Gwent Police,Gwent Police,-2.934511,51.596813,On or near Llanwern Road,W01001664,Newport 010A,Unable to prosecute suspect
a171609b0196f11c20dc6c7e75f050f512c056847a2e3ada11066f5566794267,2022-08,Gwent Police,Gwent Police,-3.194846,51.669963,On or near ,W01001350,Caerphilly 009C,Unable to prosecute suspect
21542bcef2ca753c0bb2458931fb9bbb7541092a7419fc576289f2fc27837b6d,2022-08,Gwent Police,Gwent Police,-2.972388,51.582325,On or near Slade Street,W01001643,Newport 013B,Unable to prosecute suspect
11e3c9c65fb51de29e5d54e6bccd0b2bbba241777451c60eaed49daccbecad32,2022-08,Gwent Police,Gwent Police,-2.837875,51.587693,On or near ,W01001573,Monmouthshire 011B,Unable to prosecute suspect
9b26df82e4dff268d94884fdcd5eafdb480dd6b3d0a2682b0c0bbc2f5cdecc18,2022-08,Gwent Police,Gwent Police,-3.001125,51.648684,On or near Twm Barlwm View,W01001507,Torfaen 008D,Unable to prosecute suspect
57575c3caf256f3bdd2a726b4191b4e30b15dbb7955c111f65fc5d1789315181,2022-08,Gwent Police,Gwent Police,-3.237366,51.588417,On or near Bryn Heulog,W01001393,Caerphilly 019D,Unable to prosecute suspect
1528023ae6db574d0f996bbeb0f519402083400b7557892f01def97bff463bca,2022-08,Gwent Police,Gwent Police,-3.080107,51.774702,On or near Upper Hill Street,W01001490,Torfaen 001D,Unable to prosecute suspect
ff5d545cfab4d1ab7f08ce6ec2413f8c27f8c4f3983d8f1dd3fd830ca9481df0,2022-08,Gwent Police,Gwent Police,-3.025017,51.677521,On or near Glencourt,W01001517,Torfaen 006D,Unable to prosecute suspect
6b898a75ff5a782124fb0feaac313135e810886eaa1fc664b19af74167ce6370,2022-08,Gwent Police,Gwent Police,-2.901284,51.291064,On or near Hams Lane,E01029089,Sedgemoor 002C,Suspect charged
1c72f0dfe5588d0f01180cfac5dd0eb5556666106d7214f1e51c363e6973737c,2022-08,Gwent Police,Gwent Police,-3.018350,51.645308,On or near Llantarnam Close,W01001506,Torfaen 010A,Unable to prosecute suspect
87f6f374546b1a322565c737b1f98858cf9251fcf65ce5c22d1a7aea88fad11e,2022-08,Gwent Police,Gwent Police,-3.245303,51.770711,On or near ,W01001481,Blaenau Gwent 006E,Unable to prosecute suspect
fc5b55ddb3b96a65a6d7d6bd6aba74acf2a16993400ee1c3bf49860f01090043,2022-08,Gwent Police,Gwent Police,-2.979869,51.586606,On or near Lennard Street,W01001690,Newport 013D,Unable to prosecute suspect
fdadcd9bceae4b2f50c0f21d576d0bc31adac2a7f7619e2bdd08ef0dc19caedf,2022-08,Gwent Police,Gwent Police,-2.989145,51.577060,On or near Albion Close,W01001659,Newport 018A,Unable to prosecute suspect
f134ad53139e81f041067479976d35d80589db3e7bee4225020f1cc25ef695d8,2022-08,Gwent Police,Gwent Police,,,No location,,,Suspect charged
58d37fa066aa0f2d8e0a3bcc60853c24b49ef74d47a7b3d55b01b4373b428acf,2022-08,Gwent Police,Gwent Police,,,No location,,,Unable to prosecute suspect
534712e0f1ee419ab0e93c99c821d6c91963077ab2206c57b034b6d241150065,2022-08,Gwent Police,Gwent Police,,,No location,,,Suspect charged
4727f4bf3c333a6f7704fb955b5f2d21377c0bc76cba52ea6e84a379755553af,2022-08,Gwent Police,Gwent Police,-3.226490,51.678674,On or near Llewelyn Street,W01001362,Caerphilly 003C,Investigation complete; no suspect identified
28198bae68062feb1ef16d8fc69e89b7934833ead6a0244ef240637d27956632,2022-08,Gwent Police,Gwent Police,-3.239957,51.722151,On or near Derlwyn Street,W01001386,Caerphilly 002E,Investigation complete; no suspect identified
d6367451d06315db40a5d7be1984ed211a8bfd9afb8f3a8d317472adc3a226f3,2022-08,Gwent Police,Gwent Police,-2.998761,51.610850,On or near Pillmawr Road,W01001655,Newport 002E,Unable to prosecute suspect
abdc847d80783c19f8fc310efcd069a81a2756a6b3e9dde6e05d6e367ed1c081,2022-08,Gwent Police,Gwent Police,-3.208355,51.583100,On or near Bedwas Road,W01001372,Caerphilly 022B,Unable to prosecute suspect
e7ec2445350c021ca418837b65ebf4cc9ab44cedc29589acf681f71efd1fd2ee,2022-08,Gwent Police,Gwent Police,-2.988430,51.579377,On or near Bolt Street,W01001661,Newport 018C,Unable to prosecute suspect
22e1bd2b5726cf69f32884a10766955f827c7846894c84b595df6e09c11b54fc,2022-08,Gwent Police,Gwent Police,-3.024535,51.637576,On or near Cwrt Dowlas,W01001504,Torfaen 013A,Unable to prosecute suspect
c30c3adc6bc9957fc9483ea1bf28e0816019904d5579d71e71f43a9daaf2a812,2022-08,Gwent Police,Gwent Police,-3.129349,51.618622,On or near ,W01001355,Caerphilly 015A,Unable to prosecute suspect
ea6ec6bfb5c5d496479b7446eedd41be43cbbab32935fb451284d3161a7d27c5,2022-08,Gwent Police,Gwent Police,-3.136630,51.649276,On or near Mount Pleasant,W01001327,Caerphilly 014A,Unable to prosecute suspect
241861f2a325f775e525b2b86bb6307b12a03e21d3960425a00141ab28738145,2022-08,Gwent Police,Gwent Police,-3.239501,51.771061,On or near Alexandra Terrace,W01001462,Blaenau Gwent 006A,Unable to prosecute suspect
13fccd3f8d4015e876f90e58782688ff389cd3f60bf91fff5013655466828202,2022-08,Gwent Police,Gwent Police,-3.202119,51.797084,On or near Heol Siloam,W01001440,Blaenau Gwent 001A,Unable to prosecute suspect
45d6cf39bb0449efc9709bfa8a2859e9246d4e463075e835db73aff2464433b7,2022-08,Gwent Police,Gwent Police,-2.992488,51.585421,On or near ,W01001687,Newport 014D,Unable to prosecute suspect
16c5651108ed4063fc2933f5dd36bc7e3ed60c49d5dfdeb2ec8ade14836a5e38,2022-08,Gwent Police,Gwent Police,-3.092451,51.606284,On or near Foundry Road,W01001409,Caerphilly 016C,Unable to prosecute suspect
271bc18dfa57f4943c1880f81c85554bcd12699f7edd2f133b28dfd8ea04f26f,2022-08,Gwent Police,Gwent Police,-2.962799,51.588213,On or near Chepstow Road,W01001608,Newport 008B,Unable to prosecute suspect
d26692b8b9965c455749abb5af5ad6c47eddf2f6d9e3d6ad4e3ee948444a6d46,2022-08,Gwent Police,Gwent Police,-3.211822,51.673737,On or near Tynycoed Crescent,W01001352,Caerphilly 007A,Unable to prosecute suspect
a7a35c6919bafdce93449b119aedf1f48d5d3a261587cedf3b92d5443ff9ce44,2022-08,Gwent Police,Gwent Police,-3.097006,51.604164,On or near Commercial Lane,W01001412,Caerphilly 017B,Unable to prosecute suspect
c40ca8ed52652b51078603e08a0c0ce6719f9e0cfdf69a45b0b9a69464612fe2,2022-08,Gwent Police,Gwent Police,-2.940728,51.593059,On or near Bishpool Avenue,W01001665,Newport 008D,Unable to prosecute suspect
2b43b1ace433b531580e12bea72aba5fdd97008e32eef675e229840ea4c8ccf7,2022-08,Gwent Police,Gwent Police,-3.014622,51.577355,On or near Browning Close,W01001630,Newport 017B,Unable to prosecute suspect
a75446b3d3b4d2cfc5e13c97feb2b366f41474c0d90a5703bc4e6a64fd93b892,2022-08,Gwent Police,Gwent Police,-3.234571,51.636517,On or near ,W01001434,Caerphilly 013F,Unable to prosecute suspect
5e0402bc0e4b2b16c5a74e7c5ff65bf41f3cec8b128544f23c7c8bbe9eb3e8be,2022-08,Gwent Police,Gwent Police,-3.014448,51.823768,On or near ,W01001580,Monmouthshire 002E,Unable to prosecute suspect
68ddf9827d86202facb4742d4bb5c693b3791ec5af032644283797f02bf2c19b,2022-08,Gwent Police,Gwent Police,-3.010528,51.612637,On or near Darwin Drive,W01001652,Newport 002B,Unable to prosecute suspect
432867ced04762e0a581ba4530cdba37d4b73705d41a0b26445fdc8c573188f7,2022-08,Gwent Police,Gwent Police,-2.967700,51.614365,On or near Lodge Road,W01001626,Newport 001D,Unable to prosecute suspect
b8950c9eab02c398890bb60391fa8aafb97112acec10bd7ed90f2912a79911c2,2022-08,Gwent Police,Gwent Police,-2.943193,51.590809,On or near Dents Close,W01001609,Newport 015B,Unable to prosecute suspect
59d076b927de5a25e9879e20c8bae19bbd02637e0800a0439e5caaf27c80bd75,2022-08,Gwent Police,Gwent Police,-3.264888,51.789462,On or near ,W01001474,Blaenau Gwent 003C,Unable to prosecute suspect
3b967f2d1d9e349683fcdd441a1a09da1f6f84da083ce863e72a6b73bf798b21,2022-08,Gwent Police,Gwent Police,-3.058258,51.591455,On or near Wern Terrace,W01001672,Newport 009C,Unable to prosecute suspect
297c0ffe0b1d9fe3a173928d6fc8418a8b9f3db92adf26d344b6473b775a3c80,2022-08,Gwent Police,Gwent Police,-2.994757,51.582273,On or near Keynsham Avenue,W01001687,Newport 014D,Unable to prosecute suspect
0f8104ed3d2f0554d2fa0eda67dd394d67ffbd5f341f7f37fd95f6fd1f912340,2022-08,Gwent Police,Gwent Police,-3.206912,51.672933,On or near Wheatley Place,W01001347,Caerphilly 005C,Unable to prosecute suspect
a4a91a08df18b9508d5c38ec681221a6883e5db86d9df3f2336f18e5dff91350,2022-08,Gwent Police,Gwent Police,-2.739557,51.587360,On or near Heol Pill,W01001588,Monmouthshire 010D,Unable to prosecute suspect
424f6ddee84b6d63ab5b9b51c8bce74d9c9161d57956f4e286ae2e3215d77337,2022-08,Gwent Police,Gwent Police,-2.980418,51.584587,On or near Feering Street,W01001690,Newport 013D,Unable to prosecute suspect
35efb9ee2526f91d613f92b50a2838787c368b5a4ee33e8097f516797fa7dccc,2022-08,Gwent Police,Gwent Police,-2.988163,51.583012,On or near ,W01001687,Newport 014D,Investigation complete; no suspect identified
3b82ca56dbd789f5822b8c49e29cfab8116c0e36ac8cded3b15748eefee89541,2022-08,Gwent Police,Gwent Police,-2.752121,51.590373,On or near ,W01001589,Monmouthshire 010E,Investigation complete; no suspect identified
2965e299ff4a94f705c75b7ae7b7a287426d3ac9d013181866c18f2e219b29ec,2022-08,Gwent Police,Gwent Police,-3.208096,51.663057,On or near Westgil Pen Ffordd,W01001353,Caerphilly 007B,Investigation complete; no suspect identified
